Date,Open,High,Low,Close,Volume,Market Cap
Sep-07-2019,10317.832833801,10530.94637342,10315.228697326,10477.09483846,18960923057.328537,186536515428.10373
Sep-06-2019,10571.991889067,10887.874248649,10259.589238372,10339.455631575,17760403181.52739,190657927928.42987
Sep-05-2019,10570.598941629,10624.40247301,10503.866101465,10574.499542005,17860080129.882195,189126102007.85504
Sep-04-2019,10586.04148713,10766.860351048,10405.045697122,10578.320209569,19392131163.912285,188799911262.20334
Sep-03-2019,10328.873207893,10727.327767091,10279.704140115,10603.095462993,20169687097.327747,187860020689.78482
Sep-02-2019,9719.55538852,10399.885655126,9716.073542907,10329.859051573,14047005764.704762,177459251390.57132
Sep-01-2019,9607.181476079,9759.435329023,9566.21839372,9716.721909689,11427639953.94762,172254201107.54727
Aug-31-2019,9588.047563456,9657.900632341,9501.605978464,9609.787647368,14425731109.635721,171856003557.7627
Aug-30-2019,9499.878802461,9640.946925267,9409.399993687,9582.255357778,16140852543.130259,170986758435.61533
Aug-29-2019,9755.839219581,9755.839219581,9388.612159252,9493.755389208,20617835157.97794,170781616904.1692
Aug-28-2019,10206.418979658,10270.522244933,9691.87712645,9759.791528413,15221292001.698517,180347288043.66742
Aug-27-2019,10380.720316627,10380.720316627,10090.229211494,10219.413373246,15703309765.26789,182666211658.72702
Aug-26-2019,10150.617721237,10556.072515752,10150.617721237,10374.876617245,17164867544.50236,185281273462.90515
Aug-25-2019,10139.413036233,10298.296110663,10003.483494941,10118.399575204,13517731620.799112,180917502361.7454
Aug-24-2019,10386.458808456,10407.503090549,9968.718089627,10142.839395055,14449223409.742449,181795346782.3203
Aug-23-2019,10115.150897679,10424.055968006,10069.597527933,10385.507551618,14653621441.902025,183367873248.49023
Aug-22-2019,10147.419290931,10220.768871332,9832.56349227,10123.994480368,18756324937.27356,179938291297.75632
Aug-21-2019,10748.78989426,10780.265168196,9975.001333944,10136.964618751,17688173022.493256,182894420393.33017
Aug-20-2019,10894.113749809,10916.488030507,10594.412772425,10751.857323258,15784606737.051598,192225868734.98862
Aug-19-2019,10330.503755368,10890.253796002,10291.536183267,10890.253796002,15091312056.436798,189622166832.67706
Aug-18-2019,10227.398309843,10474.365680379,10117.358356191,10331.467108077,14018174108.292109,184164214026.73282
Aug-17-2019,10342.093377563,10450.078170007,10076.206821184,10220.070168212,17156270391.706024,184241890705.49374
Aug-16-2019,10300.390060704,10501.672200434,9811.905850079,10344.507989693,22782309789.56091,182935795751.69363
Aug-15-2019,10053.512703227,10430.674821805,9615.26388667,10296.600266166,24657040358.120068,179480190849.18665
Aug-14-2019,10901.105749904,10901.105749904,10008.252864913,10010.249937915,20326697833.9406,187639098880.049
Aug-13-2019,11405.017740566,11439.047665036,10839.200782979,10920.980312582,14728525095.55085,199884839392.53842
Aug-12-2019,11570.902065919,11570.902065919,11334.786964253,11398.762190123,14849455069.266504,203969965665.3656
Aug-11-2019,11328.601603036,11555.775899235,11217.137141763,11555.775899235,16761977263.13256,203827765926.7899
Aug-10-2019,11857.758763219,11925.963231215,11295.234140884,11342.468601716,18152460610.384895,207357375669.92334
Aug-09-2019,11996.200097433,12009.137000253,11700.385827153,11857.844469936,19543454030.080833,211383118413.60764
Aug-08-2019,11956.413469853,12019.255358112,11578.318745384,12019.255358112,22377247560.36519,211136073366.833
Aug-07-2019,11482.916490667,12066.947311806,11420.597179321,11976.654827569,22446298528.389225,209269506133.8481
Aug-06-2019,11761.234810127,12193.908318243,11277.734510391,11497.062684201,23990902866.159775,209735605734.82855
Aug-05-2019,10930.662455659,11859.169270878,10930.662455659,11782.652143549,23155275141.939342,207292891050.94534
Aug-04-2019,10813.82497436,10986.00769305,10606.246749694,10948.187619903,14938219499.702148,192735973142.64496
Aug-03-2019,10518.066542715,10884.267576921,10498.519094738,10806.817073981,16337356059.882215,192292599839.881
Aug-02-2019,10369.531247597,10639.945262932,10334.616880697,10523.946375083,16564062363.329533,186767953330.85336
Aug-01-2019,10084.110571105,10413.404931384,9918.184550011,10365.984725445,15574445805.08076,179912921044.57043
Jul-31-2019,9587.872869773,10080.086121152,9578.650928445,10080.086121152,14733945730.089369,175834797519.9861
Jul-30-2019,9530.152924899,9691.960963276,9439.241217675,9581.211677756,13292546258.165554,170513743849.4361
Jul-29-2019,9550.402969336,9681.389066583,9484.519080794,9533.580410388,14869050391.80669,170777155925.78638
Jul-28-2019,9493.990306474,9588.298625648,9262.952718454,9545.094701172,13710929707.424322,169844801165.48
Jul-27-2019,9841.276385398,10143.104188821,9422.807598267,9464.99772889,15513188410.016273,173788537617.2948
Jul-26-2019,9902.672559485,9902.672559485,9712.555671751,9845.987421977,14591296766.522284,174577181022.34143
Jul-25-2019,9782.593812589,10149.16495882,9767.129919657,9904.696184087,17073063493.31741,178755532314.1114
Jul-24-2019,9878.522290743,9919.107224027,9600.322775942,9807.414231018,17530908626.100945,173406096911.51843
Jul-23-2019,10346.190304607,10346.190304607,9878.81553022,9916.381213641,17300369515.33527,180079201843.40924
Jul-22-2019,10592.217243,10654.549992187,10175.295314143,10338.58841438,16471991873.28206,186522493577.24948
Jul-21-2019,10746.433378123,10808.75818775,10362.648158675,10596.355696901,18416083690.096504,188557822332.72574
Jul-20-2019,10516.580157264,11025.857309485,10437.695106868,10764.700850569,20201960906.578205,189930583907.99713
Jul-19-2019,10631.69338686,10696.434230342,10225.694043316,10511.695476388,24758188144.599102,186452733435.31656
Jul-18-2019,9677.323024453,10701.623245608,9364.276558339,10629.023332162,25669828327.11842,178832953360.38275
Jul-17-2019,9450.356040111,9922.43590581,9134.258910507,9643.71473555,27039875821.842934,170647752713.08215
Jul-16-2019,10857.079408258,10996.635592681,9448.365403112,9499.558669446,22885732736.462265,184954640677.58246
Jul-15-2019,10227.417501092,11029.553923539,10041.932583832,10885.588450999,25212827648.406937,186038099203.48392
Jul-14-2019,11394.840697713,11458.269526704,10288.853124064,10288.853124064,21875939390.039207,194795554759.58752
Jul-13-2019,11776.781109921,11805.291467888,10946.06900241,11397.161429518,20445438956.573074,204093366917.96985
Jul-12-2019,11385.977039629,11850.916746255,11187.860644737,11776.082435848,26435460614.572063,206420409982.24255
Jul-11-2019,12124.389791281,12124.389791281,11143.890313031,11376.679394568,31764845898.085747,206612976421.50314
Jul-10-2019,12557.93153086,13101.374226015,11718.181749561,12147.697759751,28216117506.435875,225243638649.38342
Jul-09-2019,12243.719554925,12763.929091832,12186.139359644,12545.445221221,25893451652.754112,222356134150.81927
Jul-08-2019,11450.359933415,12297.060156092,11358.017300254,12248.874131725,19668175501.84159,209256337370.56442
Jul-07-2019,11279.686940232,11550.671929601,11174.758166612,11441.622695658,18626823366.133514,201538268812.9855
Jul-06-2019,10997.057218163,11630.409594487,10997.057218163,11266.401344947,21458791317.534348,202811565629.56488
Jul-05-2019,11216.015051262,11388.098208424,10872.022472643,10980.083327779,23396188922.9593,198662801324.2921
Jul-04-2019,11953.648746702,11992.496247476,11178.99897539,11221.25555658,26219102229.701763,208883657113.70435
Jul-03-2019,10839.724966902,11943.629838735,10839.724966902,11943.629838735,28538254833.797066,201536332812.3274
Jul-02-2019,10635.86599655,10910.542694381,9778.404061006,10818.18811951,28317668491.890404,184261578884.9075
Jul-01-2019,10908.296655923,11294.555996308,10097.196022324,10638.003271271,26320633200.00246,191842566811.84317
Jun-30-2019,12106.219065156,12309.501284794,10912.255934044,10912.255934044,25096318919.276333,207161133844.26282
Jun-29-2019,12492.976245357,12492.976245357,11653.208816827,12097.567788411,30639783682.660156,213784311075.03958
Jun-28-2019,11297.158058703,12529.344002306,11019.356262506,12482.409959829,41124037815.80567,210083846667.02185
Jun-27-2019,13141.89675185,13444.811410696,10574.654321285,11237.076652763,44905142219.08265,213407565688.18118
Jun-26-2019,11794.470008238,13967.862276815,11772.134193991,13112.782536123,34129035518.425415,226915550517.83417
Jun-25-2019,11013.875187462,11810.127825701,11013.875187462,11810.127825701,22324164886.01128,201653245702.98978
Jun-24-2019,10899.114587489,11072.753380556,10679.372837767,11013.963603928,21896313108.86441,193484767882.86697
Jun-23-2019,10717.06273697,11204.170999299,10585.083730998,10880.051309618,25456978245.08755,191698592970.2239
Jun-22-2019,10227.362383055,11154.878298083,10128.357139209,10719.807804423,28282491558.07023,190622440830.3529
Jun-21-2019,9590.2082253,10162.203698127,9590.2082253,10162.203698127,20625984836.08303,174952029444.0599
Jun-20-2019,9310.156899543,9634.463338388,9299.436433025,9589.390555221,16672354916.323616,167255381780.43146
Jun-19-2019,9129.651002395,9328.237785968,9111.404748221,9311.883211721,17298750490.888557,163497631681.06506
Jun-18-2019,9341.199474731,9353.32056726,9042.990003328,9125.090764169,18912820365.162624,163376166883.90408
Jun-17-2019,9026.522571994,9403.695555879,9026.522571994,9328.082235709,18094529601.113903,164175861821.78784
Jun-16-2019,8861.692265355,9391.965327231,8839.579216261,9025.723641831,18436066643.880177,161844700234.68286
Jun-15-2019,8708.232513039,8880.23284317,8651.785868277,8859.597053629,16984569782.558699,155416054330.53067
Jun-14-2019,8291.198962219,8734.624600079,8253.963495841,8696.970842738,16288944559.697744,149333479722.07343
Jun-13-2019,8174.400584225,8368.744385691,8135.076369052,8286.913173816,15422325292.94472,145894345153.28607
Jun-12-2019,7969.985301593,8191.895037148,7900.587729118,8159.590368523,15774624962.912903,143100445236.17267
Jun-11-2019,8014.897946837,8025.31929234,7817.896081731,7962.756329737,15541222888.974173,140949520901.68744
Jun-10-2019,7752.220272896,8050.146086236,7635.914553819,8000.570019137,15727304861.609226,139500284027.4981
Jun-09-2019,7979.720898905,8001.182588562,7713.072533886,7750.808728267,14008185776.071651,140054303146.46033
Jun-08-2019,8060.736271864,8096.736821456,7883.568612159,7974.683977197,15038837205.737192,141833433831.6202
Jun-07-2019,7840.578080515,8116.89009633,7801.596203718,8070.900978356,17246216211.18947,141378130721.44824
Jun-06-2019,7863.512301938,7913.658342535,7623.176900011,7846.273224235,16990627606.718157,138536087018.11075
Jun-05-2019,7768.517747861,7919.574241385,7714.461245668,7860.506170985,19825003009.66125,139046935244.21533
Jun-04-2019,8341.434666054,8341.434666054,7651.972247475,7760.01105779,20969240896.531845,141547784633.67584
Jun-03-2019,8771.296312752,8771.296312752,8362.955080545,8362.955080545,18154175843.1599,153083105420.32123
Jun-02-2019,8598.78500222,8806.181716754,8586.830124871,8781.231372894,18710649783.654823,154255226095.6599
Jun-01-2019,8599.053486258,8634.384312171,8522.97723213,8596.109824225,20501225809.90437,152203061804.66742
May-31-2019,8333.864737938,8613.058555746,8217.012517843,8606.278615403,24501009081.270878,149276268936.70712
May-30-2019,8669.269146886,8991.45418257,8306.121949591,8380.86840038,21699755031.930237,153674388531.28363
May-29-2019,8719.9617362,8766.059974977,8549.555400527,8672.98537276,20269010722.989845,153748374656.36322
May-28-2019,8836.762648241,8849.546725109,8647.460499139,8721.6157416,22507477393.193554,155050849963.2602
May-27-2019,8751.57317691,8969.151504594,8652.925343603,8857.096555519,24518403981.585266,156095071352.9701
May-26-2019,8101.121878369,8762.008200617,7971.658538311,8736.628563948,16480490604.981249,144622180906.139
May-25-2019,8023.417666592,8137.406250807,7991.341944201,8104.73204645,18344447274.708878,142946415244.66818
May-24-2019,7922.301226611,8134.670180783,7858.212310867,8021.477876494,17941265219.883144,141677828468.26663
May-23-2019,7730.828702835,7987.269266548,7579.508192006,7919.729554358,18641365509.493183,137436595893.1259
May-22-2019,7965.942975048,8010.772118223,7731.159044375,7744.861886829,17943842530.680466,140394573940.01776
May-21-2019,8004.576724034,8090.522839454,7864.922724498,7984.314133126,18657102217.17845,141099127973.80606
May-20-2019,8172.974801761,8172.974801761,7715.421068381,8004.459953952,19473852816.947174,140450860101.56628
May-19-2019,7328.418962598,8237.723663509,7328.418962598,8186.662732404,18965835929.185444,140199101489.5413
May-18-2019,7393.579773489,7511.650425797,7295.380303288,7332.609911221,20358130230.13385,130597276787.70152
May-17-2019,7923.05133892,7961.08326911,7083.26499268,7382.337789468,24863829847.22632,129826835593.67896
May-16-2019,8145.555620727,8318.802551283,7795.804840835,7918.875904937,26901315141.97368,141797888356.1902
May-15-2019,8002.661523871,8181.247379068,7867.372970654,8181.247379068,24854975386.988277,142098738222.12274
May-14-2019,7797.7392335,8260.695888689,7711.297934298,8028.236494406,26411583702.337494,141283832937.33533
May-13-2019,7010.551665358,8054.538413923,6941.761153096,7813.193116445,23280120723.99534,130736126549.27655
May-12-2019,7201.642617775,7510.847160734,6844.12606548,6992.035883656,27817884903.013718,126665956942.93056
May-11-2019,6393.002585585,7342.598761177,6391.280169946,7235.877636404,21851165450.129826,120331366139.72372
May-10-2019,6184.921253719,6429.716712429,6174.133217691,6386.691489533,12050097748.868092,111855473445.28781
May-09-2019,5973.099793055,6196.673171019,5973.099793055,6187.660821162,10212135035.336254,107700187588.77213
May-08-2019,5835.957517321,5973.935495865,5798.867412876,5973.935495865,10256612131.840769,104312284389.96187
May-07-2019,5740.528083725,5992.989650411,5739.282096674,5855.204284185,11666659860.559153,104603047921.53436
May-06-2019,5772.581488954,5782.449597263,5653.180375054,5742.762539512,13146879015.17897,101114541293.67438
May-05-2019,5819.009881457,5822.576221488,5714.366264154,5779.333068834,14352891358.014853,102127694637.92424
May-04-2019,5731.170082516,5855.322770957,5625.471505591,5820.358392055,15504428301.965794,101753074650.01291
May-03-2019,5483.869227356,5831.565100435,5475.473832288,5734.732073665,14648002409.742603,100481839119.70953
May-02-2019,5390.886922075,5516.518746332,5223.551018942,5485.782605123,12039530252.520239,96371996506.18764
May-01-2019,5306.244504059,5400.462952961,5298.148059404,5388.818932923,12587501074.510923,94665895843.43956
Apr-30-2019,5258.596117573,5366.907619899,5153.65201441,5305.984482131,12966428693.386885,93251443221.53856
Apr-29-2019,5296.546936304,5332.087293682,5216.487915655,5258.677411088,11817924324.4683,93271178252.91891
Apr-28-2019,5277.479653583,5322.308489442,5241.079210927,5293.938255503,11224137756.93043,93558725514.17279
Apr-27-2019,5272.04828427,5306.450167668,5233.559329194,5274.514196298,12999036803.344814,93095675824.35114
Apr-26-2019,5247.231157924,5339.668146595,5154.398777214,5264.272697961,15303879600.978775,92930968586.58691
Apr-25-2019,5489.65821347,5535.815358986,5241.366292456,5241.366292456,14540868075.349543,96673539421.03677
Apr-24-2019,5585.462131718,5660.855010888,5456.808248396,5484.270138274,15812762052.13293,97833538670.21889
Apr-23-2019,5421.273442212,5636.994562371,5410.56240827,5591.93356269,14955243755.468807,98301997365.50923
Apr-22-2019,5347.870261836,5438.056151572,5319.583955251,5417.509437289,12928762753.316998,94605807380.386
Apr-21-2019,5365.439861043,5381.725474671,5296.630795402,5349.866310892,12438521689.224068,94276486623.07527
Apr-20-2019,5318.985321339,5372.559483415,5314.995062328,5363.756655489,12081570828.065258,94407709107.69514
Apr-19-2019,5308.334719082,5349.185233082,5253.519638981,5317.962149987,10722417914.922018,93456046168.8589
Apr-18-2019,5271.35217627,5330.747549732,5268.381876188,5309.256996284,11063569340.208778,93467190505.50226
Apr-17-2019,5274.409619076,5309.767053458,5247.411896122,5271.109695488,11718122917.424685,92998442173.02483
Apr-16-2019,5110.364742945,5285.26935529,5083.122626088,5280.621477906,11228915692.474398,91019291252.33234
Apr-15-2019,5190.134974733,5232.13107218,5068.359413253,5114.800175994,11043323425.062246,91403037276.36124
